,x,y
node493,2553.3818,4751.433
node494,2820.9949,4734.338
node495,3110.0605,4729.91
node496,3393.443,4742.2607
node497,3658.5295,4737.72
node498,3902.3,4717.7446
node499,4147.1714,4685.8906
node500,4374.655,4653.9185
node501,4584.3687,4631.7544
node502,4843.1963,4608.957
node503,5081.5625,4606.3657
node504,5310.1943,4593.2026
node505,5552.6997,4553.864
node506,5805.4336,4536.4766
node507,6150.6216,4513.812
node508,6459.195,4531.913
node509,6765.9697,4530.398
node510,7054.9946,4555.3345
node511,7333.807,4580.2593
node512,7671.7246,4656.514
node513,7931.5186,4756.865
node514,778.0464,5232.396
node515,1102.9491,5119.3423
node516,1441.6407,5041.181
node517,1736.7252,5007.57
node518,2040.4323,4976.0806
node519,2297.249,4959.4917
node520,2553.768,4926.092
node521,2851.5564,4936.4316
node522,3123.572,4928.264
node523,3413.1963,4942.172
node524,3663.2913,4928.49
node525,3901.2124,4896.3716
node526,4119.4614,4876.653
node527,4332.0415,4837.1187
node528,4592.561,4859.172
node529,4807.7856,4857.0264
node530,5017.174,4829.6826
node531,5271.2437,4803.646
node532,5531.971,4740.9907
node533,5783.8203,4753.318
node534,6082.249,4741.335
node535,6374.772,4736.444
node536,6681.939,4724.101
node537,6948.273,4730.4463
node538,7196.565,4756.0977
node539,7497.46,4830.935
node540,7832.364,4959.822
node541,903.6215,5424.048
node542,1204.1104,5306.202
node543,1531.1365,5223.4907
node544,1812.1074,5198.4097
node545,2093.9587,5176.8813
node546,2345.8538,5168.945
node547,2598.467,5176.9707
node548,2897.62,5189.611
node549,3159.0515,5169.789
node550,3424.4216,5169.033
node551,3626.4875,5161.791
node552,3879.4036,5143.4165
node553,4111.236,5111.144
node554,4354.821,5118.502
node555,4586.3853,5094.1523
node556,4782.1655,5059.1597
node557,4997.969,5079.462
node558,5212.4966,5081.0444
node559,5463.4585,5021.314
node560,5729.55,4980.9995
node561,6047.4897,4979.752
node562,6292.2056,4926.8315
node563,6572.803,4926.4595
node564,6840.4326,4931.5986
node565,7086.1143,4943.488
node566,7341.7466,5007.152
node567,7626.692,5147.4897
node568,1031.3281,5604.002
node569,1313.8202,5488.256
node570,1629.5568,5403.766
node571,1909.6923,5392.459
node572,2172.531,5391.507
node573,2416.1333,5392.2095
node574,2665.842,5422.8003
node575,2934.2734,5436.968
node576,3167.3792,5454.9834
node577,3429.1108,5412.6455
node578,3637.2417,5464.4575
node579,3853.6067,5464.755
node580,4116.937,5453.3394
node581,4339.915,5411.2666
node582,4544.061,5351.7515
node583,4754.599,5340.0747
node584,4970.579,5335.9307
node585,5204.408,5305.0923
node586,5428.09,5264.181
node587,5660.7017,5245.4375
node588,5951.506,5186.7876
node589,6192.9707,5124.5767
node590,6480.353,5142.9077
node591,6715.12,5126.875
node592,6952.446,5117.202
node593,7208.6694,5177.618
node594,7411.2954,5295.742
node595,1171.376,5761.61
node596,1434.9186,5654.525
node597,1732.3942,5590.8374
node598,2011.019,5568.016
node599,2246.0315,5586.8984
node600,2489.2769,5615.0034
node601,2729.9492,5649.2095
node602,2977.0645,5680.7075
node603,3194.7263,5704.852
node604,3418.7388,5710.7188
node605,3669.318,5697.937
node606,3891.6453,5674.652
node607,4070.027,5669.27
node608,4303.0615,5650.9194
node609,4554.9307,5643.121
node610,4768.8535,5612.7847
node611,4956.8433,5591.417
node612,5159.7627,5575.8833
node613,5383.3364,5521.5073
node614,5601.804,5493.6494
node615,5879.4067,5453.7275
node616,6141.69,5398.822
node617,6372.337,5359.174
node618,6585.0376,5321.3247
node619,6829.4985,5313.2817
node620,7091.0073,5360.4014
node621,7301.4424,5444.5815
node622,1327.4623,5896.0957
node623,1570.2407,5807.5283
node624,1832.6324,5784.3057
node625,2087.6184,5771.8193
node626,2330.4475,5791.956
node627,2554.4001,5836.136
node628,2778.1064,5870.108
node629,3006.2268,5921.1636
node630,3227.3025,5952.6167
node631,3450.9993,5978.1875
node632,3671.4631,5986.7163
node633,3887.129,5976.9927
node634,4094.1716,5978.3887
node635,4308.755,5971.779
node636,4529.375,5925.934
node637,4751.192,5855.398
node638,4960.1978,5808.497
node639,5159.179,5780.369
node640,5357.5684,5742.002
node641,5578.5103,5709.878
node642,5832.2803,5675.5664
node643,6058.8286,5623.385
node644,6278.083,5563.6743
node645,6483.84,5525.469
node646,6726.271,5507.704
node647,6977.145,5518.7046
node648,7195.154,5590.833
node649,1466.775,6032.587
node650,1704.6722,5961.7646
node651,1928.3674,5974.4
node652,2145.6904,6001.9546
node653,2387.163,6035.856
node654,2602.3738,6073.22
node655,2821.7434,6123.56
node656,3041.3528,6151.9814
node657,3255.509,6186.5366
node658,3461.102,6216.1973
node659,3674.3333,6220.927
node660,3887.213,6223.4365
node661,4085.3608,6224.7983
node662,4293.8667,6223.3457
node663,4513.9478,6190.2266
node664,4728.9956,6124.1406
node665,4964.435,6035.2783
node666,5166.155,5985.006
node667,5358.163,5967.177
node668,5582.4946,5922.235
node669,5800.191,5894.3647
node670,6008.702,5840.199
node671,6204.848,5770.2275
node672,6412.1025,5728.024
node673,6636.3936,5691.432
node674,6857.36,5655.7095
node675,7072.38,5715.0845
node676,1580.1779,6173.564
node677,1808.4346,6135.468
node678,2029.5208,6174.878
node679,2232.3772,6230.6743
node680,2435.7656,6284.4243
node681,2639.5718,6334.3867
node682,2838.347,6396.2603
node683,3035.9282,6441.258
node684,3254.5432,6466.301
node685,3461.787,6508.712
node686,3682.6543,6514.2812
node687,3896.797,6520.0693
node688,4102.494,6520.1104
node689,4314.8677,6510.442
node690,4529.407,6493.3896
node691,4746.5615,6447.5703
node692,4972.977,6319.0176
node693,5164.085,6209.805
node694,5361.8706,6205.2954
node695,5584.166,6196.3687
node696,5798.9736,6168.29
node697,5999.909,6118.184
node698,6197.102,6033.05
node699,6372.6577,5970.316
node700,6552.722,5889.8833
node701,6755.0,5829.1973
node702,6957.663,5829.8447
node703,1687.757,6314.181
node704,1869.5726,6351.3057
node705,2042.5068,6421.5366
node706,2225.4802,6488.145
node707,2417.4663,6535.0547
node708,2618.5872,6592.7227
node709,2818.7515,6649.5483
node710,3014.9177,6700.4893
node711,3234.5596,6736.7505
node712,3448.5151,6776.9775
node713,3672.886,6780.4214
node714,3896.329,6781.7646
node715,4113.1904,6792.5615
node716,4336.966,6783.269
node717,4575.5474,6784.6504
node718,4795.5757,6729.7114
node719,4977.9575,6594.9507
node720,5174.88,6444.2803
node721,5417.539,6419.651
node722,5624.328,6458.1196
node723,5831.7554,6445.0405
node724,6026.585,6383.595
node725,6211.04,6284.88
node726,6382.4507,6185.055
node727,6548.8027,6096.665
node728,6702.0557,6011.3857
node729,6859.34,5953.36
